Lookup_Field_Type,Lookup_Field,Metadata1,Metadata2
SID,66728,Tech,
SID,66727,Tech,
SID,66726,Tech,
SID,66725,Tech,
SID,66724,Tech,
SID,66723,Tech,
SID,66722,Tech,
SID,66721,Tech,
SID,66720,Tech,
SID,6672,Prof,
SID,66719,Tech,
SID,66718,Tech,
SID,66717,Tech,
SID,66716,Tech,
SID,66715,Tech,
SID,66714,Tech,
SID,66713,Tech,
SID,66712,Tech,
SID,66710,Tech,
SID,6671,Prof,
SID,66708,Tech,
SID,66707,Tech,
SID,66706,Tech,
SID,66705,Tech,
SID,66704,Tech,
SID,66703,Tech,
SID,66702,Tech,
SID,66701,Tech,
SID,6670,Prof,
SID,66699,Tech,
SID,66698,Tech,
SID,66697,Tech,
SID,66696,Tech,
SID,66695,Tech,
SID,66694,Tech,
SID,66693,Tech,
SID,66692,Tech,
SID,66691,Tech,
SID,66690,Tech,
SID,6669,Prof,
SID,66689,Tech,
SID,66688,Tech,
SID,66687,Tech,
SID,66686,Tech,
SID,66685,Tech,
SID,66684,Tech,
SID,66683,Tech,
SID,66681,Tech,
SID,66680,Tech,
SID,6668,Prof,
SID,66679,Tech,
SID,66678,Tech,
SID,66677,Tech,
SID,66676,Tech,
SID,66675,Tech,
SID,66674,Tech,
SID,66673,Tech,
SID,66672,Tech,
SID,66671,Tech,
SID,66670,Tech,
SID,6667,Prof,
SID,66669,Tech,
SID,66668,Tech,
SID,66667,Tech,
SID,66666,Tech,
SID,66665,Tech,
SID,66664,Tech,
SID,66663,Tech,
SID,66662,Tech,
SID,66661,Tech,
SID,66660,Tech,
SID,6666,Prof,
SID,66659,Tech,
SID,66658,Tech,
SID,66657,Tech,
SID,66656,Tech,
SID,66655,Tech,
SID,66654,Tech,
SID,66653,Tech,
SID,66652,Tech,
SID,66651,Tech,
SID,66650,Tech,
SID,6665,Prof,
SID,66649,Tech,
SID,66648,Tech,
SID,66647,Tech,
SID,66646,Tech,
SID,66645,Tech,
SID,66644,Tech,
SID,66643,Tech,
SID,66642,Tech,
SID,66641,Tech,
SID,66640,Tech,
SID,6664,Prof,
SID,66639,Tech,
SID,66638,Tech,
SID,66637,Tech,
SID,66636,Tech,
SID,66635,Tech,
SID,66634,Tech,
SID,66633,Tech,
SID,66632,Tech,
SID,66631,Tech,
SID,66630,Tech,
SID,6663,Prof,
SID,66629,Tech,
SID,66628,Tech,
SID,66627,Tech,
SID,66626,Tech,
SID,66625,Tech,
SID,66624,Tech,
SID,66623,Tech,
SID,66622,Tech,
SID,66621,Tech,
SID,66620,Tech,
SID,6662,Prof,
SID,66619,Tech,
SID,66618,Tech,
SID,66617,Tech,
SID,66616,Tech,
SID,66615,Tech,
SID,66614,Tech,
SID,66613,Tech,
SID,66612,Tech,
SID,66611,Tech,
SID,66610,Tech,
SID,6661,Prof,
SID,66609,Tech,
SID,66608,Tech,
SID,66607,Tech,
SID,66606,Tech,
SID,66605,Tech,
SID,66604,Tech,
SID,66603,Tech,
SID,66602,Tech,
SID,66601,Tech,
SID,66600,Tech,
SID,6660,Prof,
SID,66599,Tech,
SID,66598,Tech,
SID,66597,Tech,
SID,66596,Tech,
SID,66595,Tech,
SID,66594,Tech,
SID,66593,Tech,
SID,66592,Tech,
SID,66591,Tech,
SID,66590,Tech,
SID,6659,Prof,
SID,66589,Tech,
SID,66588,Tech,
SID,66587,Tech,
SID,66586,Tech,
SID,66585,Tech,
SID,66584,Tech,
SID,66582,Tech,
SID,66580,Tech,
SID,6658,Prof,
SID,66579,Tech,
SID,66578,Tech,
SID,66577,Tech,
SID,66576,Tech,
SID,66575,Tech,
SID,66574,Tech,
SID,66573,Tech,
SID,66572,Tech,
SID,66571,Tech,
SID,66570,Tech,
SID,6657,Prof,
SID,66569,Tech,
SID,66568,Tech,
SID,66567,Tech,
SID,66566,Tech,
SID,66565,Tech,
SID,66564,Tech,
SID,66563,Tech,
SID,66562,Tech,
SID,66561,Tech,
SID,66560,Tech,
SID,6656,Prof,
SID,66559,Tech,
SID,66558,Tech,
SID,66557,Tech,
SID,66556,Tech,
SID,66555,Tech,
SID,66554,Tech,
SID,66553,Tech,
SID,66552,Tech,
SID,66551,Tech,
SID,66550,Tech,
SID,6655,Prof,
SID,66549,Tech,
SID,66548,Tech,
SID,66547,Tech,
SID,66546,Tech,
SID,66545,Tech,
SID,66544,Tech,
SID,66543,Tech,
SID,66542,Tech,
SID,66541,Tech,
SID,66540,Tech,
SID,6654,Prof,
SID,66539,Tech,
SID,66538,Tech,
SID,66537,Tech,
SID,66536,Tech,
SID,66535,Tech,
SID,66534,Tech,
SID,66533,Tech,
SID,66532,Tech,
SID,66531,Tech,
SID,66530,Tech,
SID,6653,Prof,
SID,66528,Tech,
SID,66527,Tech,
SID,66526,Tech,
SID,66525,Tech,
SID,66524,Tech,
SID,66523,Tech,
SID,66522,Tech,
SID,66521,Tech,
SID,66520,Tech,
SID,6652,Prof,
SID,66519,Tech,
SID,66518,Tech,
SID,66517,Tech,
SID,66516,Tech,
SID,66515,Tech,
SID,66514,Tech,
SID,66513,Tech,
SID,66512,Tech,
SID,66511,Tech,
SID,66510,Tech,
SID,6651,Prof,
SID,66509,Tech,
SID,66508,Tech,
SID,66507,Tech,
SID,66506,Tech,
SID,66505,Tech,
SID,66504,Tech,
SID,66503,Tech,
SID,66502,Tech,
SID,66501,Tech,
SID,66500,Tech,
SID,6650,Prof,
SID,66499,Tech,
SID,66498,Tech,
SID,66497,Tech,
SID,66496,Tech,
SID,66495,Tech,
SID,66494,Tech,
SID,66493,Tech,
SID,66492,Tech,
SID,66491,Tech,
SID,66490,Tech,
SID,6649,Prof,
SID,66489,Tech,
SID,66488,Tech,
SID,66487,Tech,
SID,66486,Tech,
SID,66485,Tech,
SID,66484,Tech,
SID,66483,Tech,
SID,66482,Tech,
SID,66481,Tech,
SID,66480,Tech,
SID,6648,Prof,
SID,66479,Tech,
SID,66478,Tech,
SID,66477,Tech,
SID,66476,Tech,
SID,66475,Tech,
SID,66474,Tech,
SID,66472,Tech,
SID,66471,Tech,
SID,66470,Tech,
SID,6647,Prof,
SID,66469,Tech,
SID,66468,Tech,
SID,66467,Tech,
SID,66466,Tech,
SID,66465,Tech,
SID,66464,Tech,
SID,66463,Tech,
SID,66462,Tech,
SID,66461,Tech,
SID,66460,Tech,
SID,6646,Prof,
SID,66459,Tech,
SID,66458,Tech,
SID,66457,Tech,
SID,66456,Tech,
SID,66455,Tech,
SID,66454,Tech,
SID,66453,Tech,
SID,66451,Tech,
SID,66450,Tech,
SID,6645,Prof,
SID,66449,Tech,
SID,66448,Tech,
SID,66447,Tech,
SID,66446,Tech,
SID,66445,Tech,
SID,66444,Tech,
SID,66443,Tech,
SID,66442,Tech,
SID,66441,Tech,
SID,66440,Tech,
SID,6644,Prof,
SID,66439,Tech,
SID,66438,Tech,
SID,66437,Tech,
SID,66436,Tech,
SID,66435,Tech,
SID,66434,Tech,
SID,66433,Tech,
SID,66432,Tech,
SID,66431,Tech,
SID,66430,Tech,
SID,6643,Prof,
SID,66429,Tech,
SID,66428,Tech,
SID,66427,Tech,
SID,66426,Tech,
SID,66425,Tech,
SID,66424,Tech,
SID,66423,Tech,
SID,66422,Tech,
SID,66421,Tech,
SID,66420,Tech,
SID,6642,Prof,
SID,66419,Tech,
SID,66418,Tech,
SID,66417,Tech,
SID,66416,Tech,
SID,66415,Tech,
SID,66414,Tech,
SID,66413,Tech,
SID,66412,Tech,
SID,66411,Tech,
SID,66410,Tech,
SID,6641,Prof,
SID,66409,Tech,
SID,66408,Tech,
SID,66407,Tech,
SID,66406,Tech,
SID,66405,Tech,
SID,66404,Tech,
SID,66403,Tech,
SID,66402,Tech,
SID,66400,Tech,
SID,6640,Prof,
SID,66399,Tech,
SID,66398,Tech,
SID,66397,Tech,
SID,66396,Tech,
SID,66395,Tech,
SID,66394,Tech,
SID,66393,Tech,
SID,66392,Tech,
SID,66391,Tech,
SID,66390,Tech,
SID,6639,Prof,
SID,66389,Tech,
SID,66388,Tech,
SID,66387,Tech,
SID,66386,Tech,
SID,66385,Tech,
SID,66384,Tech,
SID,66383,Tech,
SID,66382,Tech,
SID,66381,Tech,
SID,66380,Tech,
SID,6638,Prof,
SID,66379,Tech,
SID,66377,Tech,
SID,66376,Tech,
SID,66375,Tech,
SID,66374,Tech,
SID,66373,Tech,
SID,66372,Tech,
SID,66371,Tech,
SID,66370,Tech,
SID,6637,Prof,
SID,66369,Tech,
SID,66368,Tech,
SID,66367,Tech,
SID,66366,Tech,
SID,66365,Tech,
SID,66364,Tech,
SID,66363,Tech,
SID,66362,Tech,
SID,66361,Tech,
SID,66360,Tech,
SID,6636,Prof,
SID,66359,Tech,
SID,66358,Tech,
SID,66357,Tech,
SID,66356,Tech,
SID,66355,Tech,
SID,66354,Tech,
SID,66353,Tech,
SID,66352,Tech,
SID,66351,Tech,
SID,66350,Tech,
SID,6635,Prof,
SID,66349,Tech,
SID,66348,Tech,
SID,66347,Tech,
SID,66345,Tech,
SID,66344,Tech,
SID,66343,Tech,
SID,66342,Tech,
SID,66341,Tech,
SID,66340,Tech,
SID,6634,Prof,
SID,66339,Tech,
SID,66338,Tech,
SID,66337,Tech,
SID,66336,Tech,
SID,66335,Tech,
SID,66334,Tech,
SID,66333,Tech,
SID,66332,Tech,
SID,66331,Tech,
SID,66330,Tech,
SID,6633,Prof,
SID,66329,Tech,
SID,66328,Tech,
SID,66327,Tech,
SID,66326,Tech,
SID,66325,Tech,
SID,66324,Tech,
SID,66323,Tech,
SID,66322,Tech,
SID,66321,Tech,
SID,66320,Tech,
SID,6632,Prof,
SID,66319,Tech,
SID,66318,Tech,
SID,66317,Tech,
SID,66316,Tech,
SID,66315,Tech,
SID,66314,Tech,
SID,66313,Tech,
SID,66312,Tech,
SID,66311,Tech,
SID,66310,Tech,
SID,6631,Prof,
SID,66309,Tech,
SID,66308,Tech,
SID,66307,Tech,
SID,66306,Tech,
SID,66305,Tech,
SID,66304,Tech,
SID,66303,Tech,
SID,66302,Tech,
SID,66301,Tech,
SID,66300,Tech,
SID,6630,Prof,
SID,66299,Tech,
SID,66298,Tech,
SID,66297,Tech,
SID,66296,Tech,
SID,66295,Tech,
SID,66294,Tech,
SID,66293,Tech,
SID,66292,Tech,
SID,66291,Tech,
SID,66290,Tech,
SID,6629,Prof,
SID,66289,Tech,
SID,66288,Tech,
SID,66287,Tech,
SID,66286,Tech,
SID,66285,Tech,
SID,66284,Tech,
SID,66283,Tech,
SID,66282,Tech,
SID,66281,Tech,
SID,66280,Tech,
SID,6628,Prof,
SID,66279,Tech,
SID,66278,Tech,
SID,66277,Tech,
SID,66276,Tech,
SID,66275,Tech,
SID,66274,Tech,
SID,66273,Tech,
SID,66272,Tech,
SID,66271,Tech,
SID,66270,Tech,
SID,6627,Prof,
SID,66269,Tech,
SID,66268,Tech,
SID,66267,Tech,
SID,66266,Tech,
SID,66265,Tech,
SID,66264,Tech,
SID,66263,Tech,
SID,66262,Tech,
SID,66261,Tech,
SID,66260,Tech,
SID,6626,Prof,
SID,66259,Tech,
SID,66258,Tech,
SID,66257,Tech,
SID,66256,Tech,
SID,66255,Tech,
SID,66254,Tech,
SID,66253,Tech,
SID,66252,Tech,
SID,66251,Tech,
SID,66250,Tech,
SID,6625,Prof,
SID,66249,Tech,
SID,66246,Tech,
SID,66245,Tech,
SID,66244,Tech,
SID,66243,Tech,
SID,66242,Tech,
SID,66241,Tech,
SID,66240,Tech,
SID,6624,Prof,
SID,66239,Tech,
SID,66238,Tech,
SID,66237,Tech,
SID,66236,Tech,
SID,66235,Tech,
SID,66234,Tech,
SID,66233,Tech,
SID,66232,Tech,
SID,66231,Tech,
SID,66230,Tech,
SID,6623,Prof,
SID,66229,Tech,
SID,66228,Tech,
SID,66227,Tech,
SID,66226,Tech,
SID,66225,Tech,
SID,66224,Tech,
SID,66223,Tech,
SID,66222,Tech,
SID,66221,Tech,
SID,66220,Tech,
SID,6622,Prof,
SID,66219,Tech,
SID,66218,Tech,
SID,66217,Tech,
SID,66216,Tech,
SID,66215,Tech,
SID,66214,Tech,
SID,66213,Tech,
SID,66212,Tech,
SID,66211,Tech,
SID,66210,Tech,
SID,6621,Prof,
SID,66209,Tech,
SID,66208,Tech,
SID,66207,Tech,
SID,66206,Tech,
SID,66205,Tech,
SID,66204,Tech,
SID,66203,Tech,
SID,66202,Tech,
SID,66201,Tech,
SID,66200,Tech,
SID,6620,Prof,
SID,66199,Tech,
SID,66198,Tech,
SID,66197,Tech,
SID,66196,Tech,
SID,66195,Tech,
SID,66194,Tech,
SID,66193,Tech,
SID,66192,Tech,
SID,66191,Tech,
SID,66190,Tech,
SID,6619,Prof,
SID,66189,Tech,
SID,66187,Tech,
SID,66186,Tech,
SID,66185,Tech,
SID,66184,Tech,
SID,66183,Tech,
SID,66182,Tech,
SID,66181,Tech,
SID,66180,Tech,
SID,6618,Prof,
SID,66179,Tech,
SID,66178,Tech,
SID,66177,Tech,
SID,66176,Tech,
SID,66175,Tech,
SID,66174,Tech,
SID,66173,Tech,
SID,66172,Tech,
SID,66171,Tech,
SID,66170,Tech,
SID,6617,Prof,
SID,66169,Tech,
SID,66168,Tech,
SID,66167,Tech,
SID,66166,Tech,
SID,66165,Tech,
SID,66164,Tech,
SID,66163,Tech,
SID,66162,Tech,
SID,66161,Tech,
SID,66160,Tech,
SID,6616,Prof,
SID,66159,Tech,
SID,66158,Tech,
SID,66157,Tech,
SID,66156,Tech,
SID,66155,Tech,
SID,66154,Tech,
SID,66153,Tech,
SID,66152,Tech,
SID,66151,Tech,
SID,6615,Prof,
SID,66149,Tech,
SID,66148,Tech,
SID,66147,Tech,
SID,66146,Tech,
SID,66145,Tech,
SID,66144,Tech,
SID,66143,Tech,
SID,6614,Prof,
SID,66139,Tech,
SID,66138,Tech,
SID,66137,Tech,
SID,66136,Tech,
SID,66135,Tech,
SID,66134,Tech,
SID,66133,Tech,
SID,66132,Tech,
SID,66131,Tech,
SID,66130,Tech,
SID,6613,Prof,
SID,66129,Tech,
SID,66128,Tech,
SID,66127,Tech,
SID,66126,Tech,
SID,66125,Tech,
SID,66124,Tech,
SID,66123,Tech,
SID,66122,Tech,
SID,66121,Tech,
SID,66120,Tech,
SID,6612,Prof,
SID,66119,Tech,
SID,66118,Tech,
SID,66117,Tech,
SID,66116,Tech,
SID,66115,Tech,
SID,66114,Tech,
SID,66113,Tech,
SID,66112,Tech,
SID,66111,Tech,
SID,6611,Prof,
SID,66109,Tech,
SID,66108,Tech,
SID,66107,Tech,
SID,66106,Tech,
SID,66105,Tech,
SID,66104,Tech,
SID,66103,Tech,
SID,66102,Tech,
SID,66101,Tech,
SID,6610,Prof,
SID,66099,Tech,
SID,66098,Tech,
SID,66097,Tech,
SID,66096,Tech,
SID,66095,Tech,
SID,66094,Tech,
SID,66093,Tech,
SID,66092,Tech,
SID,66091,Tech,
SID,66090,Tech,
SID,6609,Prof,
SID,66089,Tech,
SID,66088,Tech,
SID,66087,Tech,
SID,66086,Tech,
SID,66085,Tech,
SID,66084,Tech,
SID,66083,Tech,
SID,66082,Tech,
SID,66081,Tech,
SID,66080,Tech,
SID,6608,Prof,
SID,66079,Tech,
SID,66078,Tech,
SID,66077,Tech,
SID,66076,Tech,
SID,66075,Tech,
SID,66074,Tech,
SID,66073,Tech,
SID,66072,Tech,
SID,66071,Tech,
SID,66070,Tech,
SID,6607,Prof,
SID,66069,Tech,
SID,66068,Tech,
SID,66067,Tech,
SID,66066,Tech,
SID,66065,Tech,
SID,66064,Tech,
SID,66063,Tech,
SID,66062,Tech,
SID,66061,Tech,
SID,66060,Tech,
SID,6606,Prof,
SID,66059,Tech,
SID,66058,Tech,
SID,66057,Tech,
SID,66056,Tech,
SID,66055,Tech,
SID,66054,Tech,
SID,66053,Tech,
SID,66052,Tech,
SID,66051,Tech,
SID,66050,Tech,
SID,6605,Prof,
SID,66049,Tech,
SID,66048,Tech,
SID,66047,Tech,
SID,66046,Tech,
SID,66045,Tech,
SID,66044,Tech,
SID,66043,Tech,
SID,66042,Tech,
SID,66041,Tech,
SID,66040,Tech,
SID,6604,Prof,
SID,66039,Tech,
SID,66038,Tech,
SID,66037,Tech,
SID,66036,Tech,
SID,66035,Tech,
SID,66034,Tech,
SID,66033,Tech,
SID,66032,Tech,
SID,66031,Tech,
SID,66030,Tech,
SID,6603,Prof,
SID,66029,Tech,
SID,66028,Tech,
SID,66027,Tech,
SID,66026,Tech,
SID,66025,Tech,
SID,66024,Tech,
SID,66023,Tech,
SID,66022,Tech,
SID,66021,Tech,
SID,66020,Tech,
SID,6602,Prof,
SID,66019,Tech,
SID,66018,Tech,
SID,66017,Tech,
SID,66016,Tech,
SID,66015,Tech,
SID,66014,Tech,
SID,66013,Tech,
SID,66012,Tech,
SID,66011,Tech,
SID,66010,Tech,
SID,6601,Prof,
SID,66009,Tech,
SID,66008,Tech,
SID,66007,Tech,
SID,66006,Tech,
SID,66005,Tech,
SID,66004,Tech,
SID,66003,Tech,
SID,66002,Tech,
SID,66001,Tech,
SID,66000,Tech,
SID,6600,Prof,
SID,65999,Tech,
SID,65998,Tech,
SID,65997,Tech,
SID,65996,Tech,
SID,65995,Tech,
SID,65994,Tech,
SID,65993,Tech,
SID,65992,Tech,
SID,65991,Tech,
SID,65990,Tech,
SID,6599,Prof,
SID,65989,Tech,
SID,65988,Tech,
SID,65987,Tech,
SID,65986,Tech,
SID,65985,Tech,
SID,65984,Tech,
SID,65983,Tech,
SID,65982,Tech,
SID,65981,Tech,
SID,65980,Tech,
SID,6598,Prof,
SID,65979,Tech,
SID,65978,Tech,
SID,65977,Tech,
SID,65976,Tech,
SID,65975,Tech,
SID,65974,Tech,
SID,65973,Tech,
SID,65972,Tech,
SID,65971,Tech,
SID,65970,Tech,
SID,6597,Prof,
SID,65969,Tech,
SID,65968,Tech,
SID,65967,Tech,
SID,65966,Tech,
SID,65965,Tech,
SID,65964,Tech,
SID,65963,Tech,
SID,65962,Tech,
SID,65961,Tech,
SID,65960,Tech,
SID,6596,Prof,
SID,65959,Tech,
SID,65958,Tech,
SID,65957,Tech,
SID,65956,Tech,
SID,65955,Tech,
SID,65954,Tech,
SID,65953,Tech,
SID,65952,Tech,
SID,65951,Tech,
SID,65950,Tech,
SID,6595,Prof,
SID,65949,Tech,
SID,65948,Tech,
SID,65947,Tech,
SID,65946,Tech,
SID,65945,Tech,
SID,65944,Tech,
SID,65943,Tech,
SID,65942,Tech,
SID,65941,Tech,
SID,65940,Tech,
SID,6594,Prof,
SID,65939,Tech,
SID,65938,Tech,
SID,65937,Tech,
SID,65936,Tech,
SID,65935,Tech,
SID,65934,Tech,
SID,65933,Tech,
SID,65932,Tech,
SID,65931,Tech,
SID,65930,Tech,
SID,6593,Prof,
SID,65929,Tech,
SID,65928,Tech,
SID,65927,Tech,
SID,65926,Tech,
SID,65925,Tech,
SID,65923,Tech,
SID,65922,Tech,
SID,65921,Tech,
SID,65920,Tech,
SID,6592,Prof,
SID,65919,Tech,
SID,65917,Tech,
SID,65916,Tech,
SID,65915,Tech,
SID,65914,Tech,
SID,65913,Tech,
SID,65912,Tech,
SID,65911,Tech,
SID,65910,Tech,
SID,6591,Prof,
SID,65909,Tech,
SID,65908,Tech,
SID,65907,Tech,
SID,65906,Tech,
SID,65905,Tech,
SID,65904,Tech,
SID,65903,Tech,
SID,65902,Tech,
SID,65901,Tech,
SID,65900,Tech,
SID,6590,Prof,
SID,65899,Tech,
SID,65898,Tech,
SID,65897,Tech,
SID,65896,Tech,
SID,65895,Tech,
SID,65894,Tech,
SID,65893,Tech,
SID,65892,Tech,
SID,65891,Tech,
SID,65890,Tech,
SID,6589,Prof,
SID,65889,Tech,
SID,65888,Tech,
SID,65887,Tech,
SID,65886,Tech,
SID,65885,Tech,
SID,65884,Tech,
SID,65883,Tech,
SID,65882,Tech,
SID,65881,Tech,
SID,65880,Tech,
SID,6588,Prof,
SID,65879,Tech,
SID,65878,Tech,
SID,65877,Tech,
SID,65876,Tech,
SID,65875,Tech,
SID,65874,Tech,
SID,65873,Tech,
SID,65872,Tech,
SID,65871,Tech,
SID,65870,Tech,
SID,6587,Prof,
SID,65869,Tech,
SID,65868,Tech,
SID,65867,Tech,
SID,65866,Tech,
SID,65865,Tech,
SID,65864,Tech,
SID,65863,Tech,
SID,65862,Tech,
SID,65861,Tech,
SID,65860,Tech,
SID,6586,Prof,
SID,65859,Tech,
SID,65858,Tech,
SID,65857,Tech,
SID,65856,Tech,
SID,65855,Tech,
SID,65854,Tech,
SID,65853,Tech,
SID,65852,Tech,
SID,65851,Tech,
SID,65850,Tech,
SID,6585,Prof,
SID,65849,Tech,
SID,65848,Tech,
SID,65847,Tech,
SID,65846,Tech,
SID,65845,Tech,
SID,65844,Tech,
SID,65843,Tech,
SID,65842,Tech,
SID,65841,Tech,
SID,65840,Tech,
SID,6584,Prof,
SID,65839,Tech,
SID,65838,Tech,
SID,65837,Tech,
SID,65836,Tech,
SID,65835,Tech,
SID,65834,Tech,
SID,65833,Tech,
SID,65832,Tech,
SID,65831,Tech,
SID,65830,Tech,
SID,6583,Prof,
SID,65829,Tech,
SID,65828,Tech,
SID,65827,Tech,
SID,65826,Tech,
SID,65825,Tech,
SID,65824,Tech,
SID,65823,Tech,
SID,65822,Tech,
SID,65821,Tech,
SID,65820,Tech,
SID,6582,Prof,
SID,65819,Tech,
SID,65818,Tech,
SID,65817,Tech,
SID,65816,Tech,
SID,65815,Tech,
SID,65813,Tech,
SID,65812,Tech,
SID,65811,Tech,
SID,65810,Tech,
SID,6581,Prof,
SID,65809,Tech,
SID,65808,Tech,
SID,65807,Tech,
SID,65806,Tech,
SID,65805,Tech,
SID,65804,Tech,
SID,65803,Tech,
SID,65802,Tech,
SID,65801,Tech,
SID,65800,Tech,
SID,6580,Prof,
SID,65799,Tech,
SID,65798,Tech,
SID,65797,Tech,
SID,65796,Tech,
SID,65795,Tech,
SID,65793,Tech,
SID,65792,Tech,
SID,65790,Tech,
SID,6579,Prof,
SID,65788,Tech,
SID,65787,Tech,
SID,65786,Tech,
SID,65785,Tech,
SID,65784,Tech,
SID,65783,Tech,
SID,65782,Tech,
SID,65781,Tech,
SID,65780,Tech,
SID,6578,Prof,
SID,65779,Tech,
SID,65778,Tech,
SID,65777,Tech,
SID,65776,Tech,
SID,65775,Tech,
SID,65774,Tech,
SID,65773,Tech,
SID,65772,Tech,
SID,65771,Tech,
SID,65770,Tech,
SID,6577,Prof,
SID,65769,Tech,
SID,65768,Tech,
SID,65767,Tech,
SID,65766,Tech,
SID,65765,Tech,
SID,65764,Tech,
SID,65763,Tech,
SID,65761,Tech,
SID,65760,Tech,
SID,6576,Prof,
SID,65759,Tech,
SID,65758,Tech,
SID,65756,Tech,
SID,65755,Tech,
SID,65754,Tech,
SID,65753,Tech,
SID,65752,Tech,
SID,65751,Tech,
SID,65750,Tech,
SID,6575,Prof,
SID,65749,Tech,
SID,65748,Tech,
SID,65747,Tech,
SID,65746,Tech,
SID,65745,Tech,
SID,65744,Tech,
SID,65743,Tech,
SID,65742,Tech,
SID,65741,Tech,
SID,65740,Tech,
SID,6574,Prof,
SID,65739,Tech,
SID,65738,Tech,
SID,65737,Tech,
SID,65736,Tech,
SID,65735,Tech,
SID,65734,Tech,
SID,65733,Tech,
SID,65732,Tech,
SID,65731,Tech,
SID,65730,Tech,
SID,6573,Prof,
SID,65729,Tech,
SID,65728,Tech,
SID,65727,Tech,
SID,65726,Tech,
SID,65725,Tech,
SID,65724,Tech,
SID,65723,Tech,
SID,65722,Tech,
SID,65721,Tech,
SID,65720,Tech,
SID,6572,Prof,
SID,65719,Tech,
SID,65718,Tech,
SID,65717,Tech,
SID,65716,Tech,
SID,65715,Tech,
SID,65714,Tech,
SID,65713,Tech,
SID,65712,Tech,
SID,65711,Tech,
SID,65710,Tech,
SID,6571,Prof,
SID,65709,Tech,
SID,65708,Tech,
SID,65706,Tech,
SID,65705,Tech,
SID,65704,Tech,
SID,65703,Tech,
SID,65702,Tech,
SID,65700,Tech,
SID,6570,Prof,
SID,65699,Tech,
SID,65698,Tech,
SID,65697,Tech,
SID,65696,Tech,
SID,65694,Tech,
SID,65692,Tech,
SID,65690,Tech,
SID,6569,Prof,
SID,65685,Tech,
SID,65684,Tech,
SID,65683,Tech,
SID,65682,Tech,
SID,65680,Tech,
SID,6568,Prof,
SID,65679,Tech,
SID,65678,Tech,
SID,65676,Tech,
SID,65675,Tech,
SID,65674,Tech,
SID,65673,Tech,
SID,65672,Tech,
SID,65671,Tech,
SID,65670,Tech,
SID,6567,Prof,
SID,65669,Tech,
SID,65668,Tech,
SID,65667,Tech,
SID,65666,Tech,
SID,65664,Tech,
SID,65663,Tech,
SID,65662,Tech,
SID,65661,Tech,
SID,65660,Tech,
SID,6566,Prof,
SID,65659,Tech,
SID,65658,Tech,
SID,65657,Tech,
SID,65655,Tech,
SID,65654,Tech,
SID,65653,Tech,
SID,65652,Tech,
SID,65650,Tech,
SID,6565,Prof,
SID,65649,Tech,
SID,65648,Tech,
SID,65647,Tech,
SID,65646,Tech,
SID,65645,Tech,
SID,65644,Tech,
SID,65643,Tech,
SID,65642,Tech,
SID,65641,Tech,
SID,65640,Tech,
SID,6564,Prof,
SID,65639,Tech,
SID,65638,Tech,
SID,65637,Tech,
SID,65636,Tech,
SID,65635,Tech,
SID,65634,Tech,
SID,65633,Tech,
SID,65632,Tech,
SID,65631,Tech,
SID,65630,Tech,
SID,6563,Prof,
SID,65629,Tech,
SID,65628,Tech,
SID,65627,Tech,
SID,65626,Tech,
SID,65623,Tech,
SID,65622,Tech,
SID,65620,Tech,
SID,6562,Prof,
SID,65619,Tech,
SID,65617,Tech,
SID,65616,Tech,
SID,65613,Tech,
SID,65612,Tech,
SID,65611,Tech,
SID,65610,Tech,
SID,6561,Prof,
SID,65609,Tech,
SID,65608,Tech,
SID,65607,Tech,
SID,65606,Tech,
SID,65605,Tech,
SID,65604,Tech,
SID,65603,Tech,
SID,65602,Tech,
SID,65601,Tech,
SID,65600,Tech,
SID,6560,Prof,
SID,65599,Tech,
SID,65598,Tech,
SID,65596,Tech,
SID,65595,Tech,
SID,65594,Tech,
SID,65593,Tech,
SID,65592,Tech,
SID,65591,Tech,
SID,65590,Tech,
SID,6559,Prof,
SID,65589,Tech,
SID,65588,Tech,
SID,65587,Tech,
SID,65586,Tech,
SID,65585,Tech,
SID,65584,Tech,
SID,65583,Tech,
SID,65582,Tech,
SID,65581,Tech,
SID,65580,Tech,
SID,6558,Prof,
SID,65579,Tech,
SID,65578,Tech,
SID,65576,Tech,
SID,65575,Tech,
SID,65574,Tech,
SID,65573,Tech,
SID,65572,Tech,
SID,65571,Tech,
SID,65570,Tech,
SID,6557,Prof,
SID,65569,Tech,
SID,65568,Tech,
SID,65567,Tech,
SID,65566,Tech,
SID,65565,Tech,
SID,65564,Tech,
SID,65562,Tech,
SID,65561,Tech,
SID,65560,Tech,
SID,6556,Prof,
SID,65559,Tech,
SID,65558,Tech,
SID,65557,Tech,
SID,65556,Tech,
SID,65555,Tech,
SID,65554,Tech,
SID,65553,Tech,
SID,65552,Tech,
SID,65551,Tech,
SID,65550,Tech,
SID,6555,Prof,
SID,65549,Tech,
SID,65548,Tech,
SID,65547,Tech,
SID,65546,Tech,
SID,65545,Tech,
SID,65544,Tech,
SID,65543,Tech,
SID,65542,Tech,
SID,65541,Tech,
SID,65540,Tech,
SID,6554,Prof,
SID,65539,Tech,
SID,65537,Tech,
SID,65536,Tech,
SID,65535,Tech,
SID,65534,Tech,
SID,65533,Tech,
SID,65532,Tech,
SID,65531,Tech,
SID,65530,Tech,
SID,6553,Prof,
SID,65529,Tech,
SID,65528,Tech,
SID,65527,Tech,
